id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54142861,Mint House Seattle: Studio Apartment Plus,367697136,Mint House,Downtown,Pike-Market,47.610104,-122.340736,Entire home/apt,153,1,1,2022-03-20,1,4,263,1,Exempt
54142920,Mint House Seattle: One Bedroom Apartment,367697136,Mint House,Downtown,Pike-Market,47.610104,-122.340736,Entire home/apt,178,1,1,2022-03-18,1,4,278,1,Exempt
54143037,Mint House Seattle: One Bedroom Apartment Plus,367697136,Mint House,Downtown,Pike-Market,47.610104,-122.340736,Entire home/apt,193,1,1,2022-03-20,1,4,281,1,Exempt
54149987,Modern guesthouse w/ mountain & ocean sunset views,2611560,Joe,Ballard,Sunset Hill,47.6762387256107,-122.4029520906055,Entire home/apt,399,2,0,,,1,104,0,STR-PLLI-22-000001
54161219,"N Seattle home -2 BDRM big kitchen,laundry,parking",7435040,Chengying,Northgate,Pinehurst,47.71735,-122.32413,Entire home/apt,83,2,4,2022-03-18,2.50,14,349,4,STR-OPLI-19-003321
54166095,Comfy Big Room by UW with Free Parking & Fast Wifi,209142715,Ellen,Other neighborhoods,Wallingford,47.66455,-122.32376,Private room,63,1,0,,,4,340,0,STR-OPLI-20-000939
54166171,Centrally located apartment in Columbia City,12086787,Marcus,Rainier Valley,Columbia City,47.558815,-122.282837,Entire home/apt,126,4,0,,,2,212,0,STR-OPLI-19-003235
54166543,"Comfy Private Rm by UW, Free Parking & Fast Wifi",209142715,Ellen,Other neighborhoods,Wallingford,47.66649,-122.32557,Private room,57,1,0,,,4,335,0,STR-OPLI-20-000939
54166731,Modern & Brand New Townhome 10 mins from Seattle U! Pet Friendly!,398317720,Joanne,Central Area,Minor,47.60966,-122.31102,Entire home/apt,172,1,9,2022-03-19,5.19,19,77,9,STR-OPLI-21-001369
54167854,Overnight Mountain Co-living - Spacious - Room 1,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,73,2,0,,,8,96,0,STR-OPLI-22-000339
54183990,Newly Renovated North Beacon Hill Home,1318156,Reed & Suz,Beacon Hill,North Beacon Hill,47.57166768455903,-122.31165812666785,Entire home/apt,198,2,4,2022-03-13,3.00,1,166,4,STR-OPLI-22-000077
54186259,NEW 3BR WorkFromHome|FastWifi 5min from AlkiBeach,314324381,Sophari,Delridge,North Delridge,47.56529,-122.36394,Entire home/apt,178,3,4,2022-02-16,3.00,18,79,4,STR-OPLI-21-000084
54186986,Brand new 1 bd unit in the heart of Maple Leaf,121426692,Dang,Northgate,Maple Leaf,47.69616,-122.31717,Entire home/apt,80,30,1,2022-03-12,1,2,236,1,STR-OPLI-21-001401
54187056,*New* Luxury Modern Retreat | 5 min to Gas Works,34797993,Lauren,Other neighborhoods,Wallingford,47.66215,-122.33932,Entire home/apt,149,2,2,2022-03-21,2,2,230,2,STR-OPLI-21-000856
54189915,"Upscale Mt. Baker 1BR w/ Gym & Rooftop, next to light rail, by Blueground",107434423,Blueground,Beacon Hill,North Beacon Hill,47.579498,-122.300575,Entire home/apt,153,31,0,,,234,190,0,
54194607,Cozy Stay at Pike Place,163477356,Mikayla,Downtown,Central Business District,47.60908,-122.33848,Entire home/apt,122,2,13,2022-03-20,5.82,3,38,13,STR-OPLI-21-001358
54194622,ANTIQUE VILLA: Beautiful views from deck!,213636683,Seema,Ballard,West Woodland,47.66375,-122.36824,Entire home/apt,910,4,0,,,6,344,0,STR-PLLI-21-000021
54195534,Belltown Apt near Elliot Bay,403546810,Sean,Downtown,Belltown,47.61355,-122.35055,Entire home/apt,117,1,2,2022-03-04,1.82,5,91,2,STR-OPLI-19-001240
54196876,Brand new city home close to everything Seattle!,11553494,Jon,Central Area,Mann,47.61029016905941,-122.30019399852905,Entire home/apt,181,3,2,2022-03-21,2,1,69,2,STR-OPLI-22-000120
54197697,Adorable Studio Apartment for rent.,16414205,Karin,Rainier Valley,Columbia City,47.557178,-122.279205,Entire home/apt,100,2,3,2022-03-18,3,1,42,3,STR-OPLI-22-000065
54199286,"Spacious, Quiet U Village W/D (204)",3074414,Melissa,University District,University District,47.6644,-122.30473,Entire home/apt,100,1,1,2022-01-25,0.52,87,203,1,STR-OPLI-19-002570
54199945,"Modern Townhome w Rooftop Deck & Parking, Sleeps 4",436654232,Sophie,Central Area,Minor,47.61141,-122.31562,Entire home/apt,100,30,0,,,1,76,0,
54200049,"Newly Constructed Studio Unit, close to Downtown",297949642,Stephanie,Central Area,Minor,47.60978,-122.31554,Entire home/apt,175,30,0,,,1,76,0,
54202246,NEW Stylish Home 1 min walk from light rail!,79576430,Jackie,Rainier Valley,Brighton,47.53853,-122.28155,Entire home/apt,116,1,6,2022-03-13,3.46,2,4,6,STR-OPLI-21-001164
54209514,Private guesthouse in the heart of Wallingford,158613703,Kathleen,Other neighborhoods,Wallingford,47.6559,-122.33121,Entire home/apt,138,1,7,2022-03-08,3.50,1,84,7,STR-OPLI-22-000089
54213743,Overnight Mountain Co-living - Spacious - Room 2,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,79,30,2,2022-03-20,1.58,8,284,2,STR-OPLI-22-000339
54222105,Overnight Mountain Co-living - Spacious - Room 3,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,75,30,0,,,8,253,0,STR-OPLI-22-000339
54223052,Overnight Mountain Co-living - Spacious - Room 8,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,79,30,1,2022-03-06,1,8,232,1,STR-OPLI-22-000339
54223279,Overnight Mountain Co-living - Spacious - Room 9,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,79,30,1,2022-02-26,1,8,264,1,STR-OPLI-22-000339
54230523,Perch on Avalon: 3 BR with breathtaking views,2208131,Ross,Delridge,North Delridge,47.56782,-122.3708,Entire home/apt,200,2,3,2022-03-21,2.31,1,283,3,STR-OPLI-22-000063
54230610,"New, cozy, conveniently located West Seattle ADU",3930205,Lisa,Delridge,South Delridge,47.53364537078989,-122.35668089612439,Entire home/apt,129,2,1,2022-03-22,1,1,175,1,STR-OPLI-22-000116
54238275,Beautiful 1 BR Guest Suite w/ Kitchen + Laundry,437027959,Diara,Lake City,Cedar Park,47.71678,-122.29367,Entire home/apt,82,1,4,2022-02-27,2.22,1,303,4,STR-OPLI-22-000039
54243138,Bird's-eye View in Seattle,439867609,Michael,Downtown,Central Business District,47.61004,-122.33852,Entire home/apt,124,30,1,2022-03-13,1,1,42,1,
54243179,14th Floor Condo with Wifi & Shared Pool and Hot Tub - Amazing Location,104834083,Vacasa Washington,Downtown,Pike-Market,47.60952,-122.33972,Entire home/apt,175,6,0,,,34,348,0,STR-OPLI-22-000010
54275259,Light-filled 3-bedroom Suite In a Great Location!,436782022,Ashlan,Other neighborhoods,Ravenna,47.68192,-122.30377,Entire home/apt,127,1,2,2022-02-21,1.13,1,298,2,STR-OPLI-22-000054
54282065,Entire Columbia Duplex-Unit 1  - 5 min to downtown,415326644,Son,Rainier Valley,Columbia City,47.56644585648776,-122.29026340918887,Entire home/apt,82,1,1,2022-03-08,1,3,249,1,STR-PLLI-22-000002
54282094,Entire  Columbia Duplex- Unit 2-  5min to downtown,415326644,Son,Rainier Valley,Columbia City,47.564606000173455,-122.28849392129538,Entire home/apt,96,1,2,2022-03-12,2,3,225,2,str-plli-22-000002
54290716,Modern Seattle Cottage,5469163,Shelley,Rainier Valley,Mount Baker,47.58768,-122.28732,Entire home/apt,214,2,3,2022-02-28,1.70,1,290,3,STR-OPLI-20-000236
54291186,Modern townhouse with Needle & Downtown views,5325329,Blair,Queen Anne,East Queen Anne,47.63326,-122.34622,Entire home/apt,245,30,0,,,6,240,0,
54294970,1BD Ideally Located Modern Condo,263945439,Drilona,Downtown,Central Business District,47.61265,-122.33083,Entire home/apt,126,3,4,2022-03-15,2.55,2,115,4,STR-OPLI-22-000029
54303510,NEW! Modern Seattle Townhome < 10 Mi to Downtown!,121688409,Evolve,Delridge,North Delridge,47.55582,-122.36143,Entire home/apt,170,2,0,,,21,161,0,STR-OPLI-21-000826
54304058,Cool One Bedroom - Great Location - Big Kitchen,99932610,"MGRE 105 Mercer, LLC",Queen Anne,Lower Queen Anne,47.62485,-122.35425,Entire home/apt,113,30,0,,,21,151,0,
54305545,Freshly Remodeled Unit 7 Near Downtown Ballard,432527532,Wesley,Ballard,Loyal Heights,47.67884,-122.38748,Entire home/apt,66,1,11,2022-03-07,4.93,4,321,11,STR-OPLI-21-000436
54305743,Central Location ✅ Fast Wifi ✅ Workspace ✅ Clean ✅,24672125,George,Central Area,Minor,47.61386,-122.30716,Private room,86,1,5,2022-03-15,3.00,1,57,5,STR-OPLI-22-000002
54308576,The Danish Room-SHARED MALE ONLY (Right Bed),258796003,Julia,Capitol Hill,Montlake,47.64201,-122.30273,Shared room,20,1,9,2022-03-20,4.43,59,3,9,STR-OPLI-19-001270
54309851,Landing | Modern Apartment with Amazing Amenities (ID774978),263502162,Landing,Downtown,Yesler Terrace,47.60582182816496,-122.32005866145037,Entire home/apt,198,30,0,,,8,357,0,
54310007,Genesee Park House. Entire New house!,241584087,Brian And Anh,Delridge,North Delridge,47.5658,-122.36421,Entire home/apt,139,1,10,2022-03-09,5.36,4,163,10,STR-OPLI-19-002302
54314661,N Seattle home - Master Suite & Large living space,7435040,Chengying,Northgate,Pinehurst,47.71688,-122.32358,Entire home/apt,75,2,1,2022-02-27,1,14,328,1,STR-OPLI-19-003321
54318319,Cozy bedroom with private bath and entrance,113480449,Tram,Central Area,Mann,47.614313788422706,-122.29871572189055,Private room,61,1,1,2022-03-13,1,1,73,1,STR-OPLI-22-000068
54344240,Great Guest suite at Alki beach bungalow,4942505,Tatiana,West Seattle,Alki,47.5748807365646,-122.40757329861339,Entire home/apt,169,2,0,,,4,141,0,STR-OPLI-22-000318
54347038,Queen Anne trendy 3-bedrooms private patio,50721606,Evalyne,Interbay,Interbay,47.62222,-122.36417,Entire home/apt,178,2,3,2022-02-20,1.67,3,0,3,STR-OPLI-22-000037
54371567,Urban Oasis Short Walk to Green Lake (11),3074414,Melissa,Other neighborhoods,Green Lake,47.67853,-122.32483,Entire home/apt,110,1,2,2022-03-16,2,87,280,2,STR-OPLI-20-000157
54371569,Lovely 2 bdr 2 ba Condo in quiet U Village UW 201,3074414,Melissa,University District,University District,47.6648,-122.30249,Entire home/apt,126,1,0,,,87,348,0,STR-OPLI-19-002570
54378186,Beautiful & Cozy Guest Suite in West Seattle!,437161942,Allana,Delridge,South Delridge,47.52564,-122.36058,Entire home/apt,75,1,2,2022-02-22,1.15,1,245,2,STR-OPLI-20-000827
54378320,Luxury Downtown Apt,403546810,Sean,Downtown,Central Business District,47.60688,-122.34127,Entire home/apt,137,1,0,,,5,80,0,STR-OPLI-19-001388
54385010,"Charming Condo, 99 Walk Score, Free Park, Pool/Spa",36960707,Akash,Downtown,Belltown,47.61552,-122.3466,Entire home/apt,210,1,5,2022-02-27,2.68,2,47,5,STR-OPLI-19-001428
54396923,The Del-Luxe,271663656,Julie,Delridge,North Delridge,47.56648,-122.36386,Entire home/apt,750,2,0,,,3,80,0,STR-OPLI-22-000264
54396956,The Del-Lite,271663656,Julie,Delridge,North Delridge,47.56668,-122.36203,Entire home/apt,250,2,0,,,3,87,0,STR-OPLI-22-000264
54397152,Spacious central studio with private bath,36370441,Bridget,Central Area,Minor,47.60781,-122.30637,Private room,85,2,0,,,1,58,0,STR-PLLI-22-000003
54397466,Seattle Charmer - with private patio & green belt!,65159031,Deepa,Lake City,Matthews Beach,47.71388,-122.29051,Entire home/apt,168,2,1,2022-02-08,0.68,1,305,1,STR-OPLI-22-000070
503009945764078340,Cheerful Craftsman in Walkable Wallingford,125457071,Jed,Other neighborhoods,Wallingford,47.664820484225494,-122.33896057646457,Entire home/apt,135,1,6,2022-03-21,6,1,29,6,STR-OPLI-22-000237
506507205653885747,New! 2BR townhome getaway in Fremont,94125849,Derek,Other neighborhoods,Fremont,47.65628,-122.34893,Entire home/apt,126,2,9,2022-03-08,4.58,1,7,9,STR-OPLI-21-001311
508816789424006933,Alki Beach Escape Romantic Waterfront Getaway for 2,8009691,Seattle’s Best Stay,West Seattle,Alki,47.5875,-122.39466,Entire home/apt,126,1,0,,,7,22,0,STR-OPLI-21-000798
515245221739337196,"Prime Location, Steps to Alki Beach, Free Wifi",8009691,Seattle’s Best Stay,West Seattle,North Admiral,47.58231,-122.39965,Entire home/apt,169,1,3,2022-02-21,0.97,7,312,3,STR-OPLI-21-001264
515304967182833740,2BR Chic + Colorful Retreat 4m to DT Seattle - NEW,435618797,Selina,Queen Anne,North Queen Anne,47.65016,-122.36589,Entire home/apt,130,30,0,,,2,112,0,
515390614748916037,3BR Chic + Colorful Retreat 4mi to DT Seattle -NEW,435618797,Selina,Queen Anne,North Queen Anne,47.65183,-122.36567,Entire home/apt,275,30,0,,,2,249,0,
521597692065809647,Beautiful 1BR Apartment in Seattle,48005494,Zeus,Ballard,Adams,47.66668,-122.37674,Entire home/apt,116,30,0,,,89,340,0,
521597880867717063,Beautiful Studio Apartment in Seattle,48005494,Zeus,Ballard,Adams,47.66646,-122.3765,Entire home/apt,109,30,0,,,89,345,0,
538442071325145860,Brand New Cottage with Free WiFi & Full Kitchen,104834083,Vacasa Washington,Magnolia,Southeast Magnolia,47.64161,-122.3973,Entire home/apt,186,2,1,2022-02-07,0.67,34,335,1,STR-OPLI-22-000013
538998406483825510,"W Seattle, walk score 80, pvt parking, quiet,",2872642,Casey,West Seattle,Fairmount Park,47.56553,-122.37209,Entire home/apt,90,30,0,,,2,228,0,
539133557539137091,"Explore the Sights of Seattle from a Spacious Condo, Great Long Term Discounts",77749648,Neil,Downtown,First Hill,47.60916,-122.32774,Entire home/apt,260,15,0,,,13,307,0,STR-OPLI-21-000122
541557583435846105,Charming 2b1.5b Townhome in U District,299224265,Ming,University District,University District,47.66494,-122.31625,Entire home/apt,94,2,4,2022-03-18,4,6,243,4,STR-OPLI-21-001198
541742334983011345,"Quaint Ravenna home near Light Rail,UW & Childrens",60843140,Joel,Other neighborhoods,Ravenna,47.67652689416089,-122.31042550124589,Entire home/apt,146,3,1,2022-03-19,1,1,236,1,STR-OPLI-22-000118
541942410509900237,Entire-New townhome w/city view-North Beacon Hill,102291185,Cidmar,Beacon Hill,North Beacon Hill,47.57143,-122.31031,Entire home/apt,165,2,0,,,2,203,0,STR-OPLI-21-001092
542638097895900103,"Sleek South Lake Union 2BR w/ Gym & W/D, near Space Needle, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.632858,-122.325592,Entire home/apt,211,31,0,,,234,365,0,
542645653420285162,"Sleek Capitol Hill Studio w/ Gym & Roof Deck, near I-5, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.614841,-122.324165,Entire home/apt,139,31,0,,,234,215,0,
542645934247569331,"Lovely Capitol Hill 1BR w/ Gym & Roof Deck, near I-5, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.614841,-122.324165,Entire home/apt,153,31,1,2022-03-07,1,234,346,1,
542648174525468496,"Tasteful Capitol Hill 1BR w/ Gym & Roof Deck, near I-5, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.614841,-122.324165,Entire home/apt,160,31,0,,,234,314,0,
542717721765485647,"Cozy, New Studio Apartment - Conveniently Located",171385784,Vadim,University District,University District,47.65972,-122.32045,Entire home/apt,79,1,3,2022-03-14,2.37,1,165,3,STR-OPLI-22-000121
542753821509508664,Cheerful 3 bedroom home with a heated pool!,82954285,Gretta,Other neighborhoods,Broadview,47.71568,-122.36808,Entire home/apt,240,1,0,,,1,16,0,STR-OPLI-22-000069
543335185606932910,"Amazing Belltown 2BR w/ Gym & BBQ, close to Metro Station, by Blueground",107434423,Blueground,Downtown,Belltown,47.615993,-122.352577,Entire home/apt,236,31,0,,,234,354,0,
543599123356325330,"Upstairs room with a patio, and a shared bathroom",880937,Connie,Other neighborhoods,Phinney Ridge,47.67093,-122.35848,Private room,40,30,0,,,1,259,0,
543614435041048532,Quintisential PNW Beauty (Pet Friendly),199447906,Chelsea,West Seattle,Fauntleroy,47.52915,-122.39112,Entire home/apt,93,2,0,,,5,18,0,STR-OPLI-19-002098
543708837119908602,Luxury 5 Bed on Lake: dreamy views+outdoor living,75299872,Courtney,Central Area,Leschi,47.60527,-122.28329,Entire home/apt,1600,30,0,,,1,62,0,
543757023449622956,Private Studio: Clean & Quiet - Next to DT Seattle,61892067,Geri,Central Area,Atlantic,47.58525,-122.30187,Entire home/apt,115,1,5,2022-03-20,3.49,3,307,5,STR-OPLI-22-000154
543894869442308473,"Luxe Belltown 2BR w/ W/D & Gym, near Metro & Light Rail, by Blueground",107434423,Blueground,Downtown,Belltown,47.615993,-122.352577,Entire home/apt,200,31,0,,,234,325,0,
543895242133847610,"Impeccable Belltown 1BR w/ Gym & Bike Storage, near Metro, by Blueground",107434423,Blueground,Downtown,Belltown,47.615993,-122.352577,Entire home/apt,142,31,0,,,234,332,0,
544073060986134264,"Trendy Capitol Hill Studio w/ Gym & Roof Deck, near I-5, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.61484,-122.32417,Entire home/apt,126,31,0,,,234,335,0,
544219347103053346,"""Urban Sage"" Centrally Located Seattle Getaway",86157147,Lyle,Downtown,Belltown,47.61646,-122.34542,Entire home/apt,140,2,9,2022-03-15,6.00,18,52,9,STR-OPLI-22-000014
544255455309672800,"Newly Remodeled Condo w/High-Speed WiFi, Shared Hot Tub, Pool, & Gym",104834083,Vacasa Washington,Downtown,Belltown,47.61545,-122.34921,Entire home/apt,280,2,3,2022-03-06,3,34,321,3,STR-OPLI-21-001395
544274047153517700,Corner Townhome with Rooftop Deck - Free WiFi & Washer/Dryer - Walker’s Paradise,104834083,Vacasa Washington,Other neighborhoods,Fremont,47.65819,-122.34971,Entire home/apt,425,2,1,2022-02-25,1,34,352,1,STR-OPLI-21-001396
544422745288935889,"Fremont Sanctuary: home cinema, books, art",441398074,Karla,Other neighborhoods,Fremont,47.65749,-122.35685,Entire home/apt,114,2,4,2022-03-20,4,1,38,4,STR-OPLI-22-000235
544576365951203988,"Charming Capitol Hill 2BR w/ Gym & Roof Deck, near I-5, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.614841,-122.324165,Entire home/apt,237,31,0,,,234,271,0,
544903889601891032,Fully Sanitized Villa ✔ Flexication in Seattle,345060168,Vacation Buzz,Ballard,West Woodland,47.66363,-122.36637,Entire home/apt,648,3,0,,,4,345,0,STR-PLLI-21-000021
544923475091135974,Madison Park home near beach  shops & downtown SEA,34779932,Marc,Capitol Hill,Madison Park,47.636005,-122.280502,Entire home/apt,225,30,0,,,2,351,0,
544977951858573561,Fully Sanitized Villa ✔ in a heart of Seattle!,345060168,Vacation Buzz,Ballard,West Woodland,47.66436,-122.36618,Entire home/apt,598,3,0,,,4,343,0,STR-PLLI-21-000021
544997086040486256,Chez  Aimeé: 2B2B Townhouse in Fun Neighborhood,252868523,Aimee,Other neighborhoods,Wallingford,47.65429812105984,-122.33998758017101,Entire home/apt,92,5,0,,,1,38,0,STR-OPLI-22-000138
545044368535178975,Great 2 BR Guest Suite in West Seattle,441000509,Katherine,Delridge,High Point,47.54683,-122.36628,Entire home/apt,88,1,0,,,1,270,0,STR-OPLI-20-000861
546581489221086310,*Near Georgetown/Airport/Downtown/AlkiBeach & Mall,398339477,Ginny,Other neighborhoods,South Park,47.52691,-122.31965,Entire home/apt,208,2,6,2022-03-20,4.29,1,103,6,STR-OPLI-22-000119
547014149814665325,Condo in Historic Building - Long Term Stays Welcome!,77749648,Neil,Downtown,First Hill,47.60859,-122.32706,Entire home/apt,111,30,6,2022-02-25,3.33,13,254,6,Exempt
547015161767192093,Beautiful & charming Condo Downtown with great amenities!,77749648,Neil,Downtown,First Hill,47.61041,-122.32738,Entire home/apt,135,1,0,,,13,357,0,Exempt
547144425212789321,Ravenna/UW/Greenlake Charmer (Basement Queen Bed2),125158710,Mingxia,Other neighborhoods,Roosevelt,47.67331,-122.31702,Private room,42,2,1,2022-02-22,1,6,225,1,STR-OPLI-22-000074
547232224430485984,"Modern 3BR, Great Location, Queen Anne",312662739,Mackenzie,Interbay,Interbay,47.63949,-122.37653,Entire home/apt,317,3,0,,,2,358,0,STR-OPLI-21-001240
547322755791671012,Overnight Mountain Co-living - Spacious - Room 4,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,75,30,0,,,8,229,0,STR-OPLI-22-000339
547332503051223058,Overnight Mountain Co-living - Spacious - Room 5,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,79,30,0,,,8,226,0,STR-OPLI-22-000339
547340896478272480,Overnight Mountain Co-living - Spacious - Room 7,439171297,Rand,Northgate,Haller Lake,47.715092,-122.333008,Private room,79,30,1,2022-02-28,1,8,254,1,STR-OPLI-22-000339
547370671823018704,Perfect pied-à-terre with Space Needle view!,441857569,Caroline,Downtown,Belltown,47.61323,-122.34783,Entire home/apt,118,1,2,2022-03-21,1.82,1,246,2,STR-OPLI-22-000048
547792651909567228,Inviting Suite with Amazing Downtown Views!,441321609,Alex,Delridge,High Point,47.5491,-122.37249,Entire home/apt,92,1,0,,,1,306,0,STR-OPLI-22-000088
548442424160561379,"Cheerful 1 bedroom Condo Downtown Seattle, Long Term Stay Discounts",77749648,Neil,Downtown,First Hill,47.61053,-122.32585,Entire home/apt,219,15,0,,,13,260,0,Exempt
548496166982312205,Pet-Friendly 2BR Place in Seattle,48005494,Zeus,Central Area,Minor,47.61116,-122.31443,Entire home/apt,212,30,0,,,89,361,0,
548679172974223002,Spacious Studio with Big Kitchen - Great Location,99932610,"MGRE 105 Mercer, LLC",Queen Anne,Lower Queen Anne,47.62537284433532,-122.35389916435618,Entire home/apt,110,30,0,,,21,159,0,
548834184758507440,Adorable 2-story backyard garden cottage,91504451,Cassie,Central Area,Minor,47.60619,-122.30731,Entire home/apt,103,2,11,2022-03-20,6.88,1,42,11,STR-OPLI-22-000140
548959854870003358,Top of Queen Anne Lower Level 2 bedroom,7435040,Chengying,Queen Anne,West Queen Anne,47.63942,-122.35875,Entire home/apt,151,1,0,,,14,350,0,STR-OPLI-19-003321
549022832418059029,Private West facing room North Seattle,7435040,Chengying,Northgate,Haller Lake,47.72297,-122.33553,Private room,39,3,1,2022-03-12,1,14,364,1,STR-OPLI-19-003321
549169672228791834,Kasa ☕ Location is Everything on Vacation! ☕ Pike Place Market,88566861,Kasa,Downtown,Belltown,47.61197,-122.34061,Entire home/apt,172,2,11,2022-03-19,7.86,4,364,11,Exempt
549201371270369314,Incredible apartment home | 1BR in Seattle,359069961,Casey,Queen Anne,Lower Queen Anne,47.62077,-122.35846,Entire home/apt,185,33,0,,,54,365,0,
549202418462697654,Ravenna/UW/Greenlake Charmer (Attic whole Apt),125158710,Mingxia,Other neighborhoods,Roosevelt,47.67381,-122.31751,Private room,65,2,0,,,6,265,0,STR-OPLI-22-000074
549322483418912380,"Kasa ☕ Long term stay, Modern Apartment, Kitchen ☕ Pike Place Market",88566861,Kasa,Downtown,Pike-Market,47.612,-122.34239,Entire home/apt,112,7,7,2022-03-20,6.36,4,342,7,Exempt
549455231947788347,Cozy guest suite in North Seattle,38082225,Cecilia,Northgate,Haller Lake,47.73401,-122.33937,Private room,52,3,1,2022-02-14,0.79,2,233,1,STR-OPLI-19-003467
549689901098939419,Minutes to downtown Quiet Wallingford (204),3074414,Melissa,Other neighborhoods,Fremont,47.65521,-122.34573,Entire home/apt,133,1,0,,,87,227,0,STR-OPLI-19-000157
550063150662036500,"Dog-Friendly Townhouse with WiFi, Private Washer/Dryer, and Rooftop Deck",104834083,Vacasa Washington,Capitol Hill,Broadway,47.6239,-122.31561,Entire home/apt,287,2,0,,,34,347,0,STR-OPLI-21-001221
550069425093923900,"Classic Home with WiFi, Washer/Dryer, Central AC, Firepit, and Gas Fireplaces",104834083,Vacasa Washington,Other neighborhoods,Greenwood,47.6834,-122.35969,Entire home/apt,548,2,0,,,34,347,0,STR-OPLI-22-000100
550077708423931600,"Dog-Friendly Condo w/ Knockout Water View, Shared Hot Tub & Pool, WiFi, & W/D",104834083,Vacasa Washington,Downtown,Central Business District,47.60772,-122.33808,Entire home/apt,243,6,0,,,34,344,0,STR-OPLI-22-000082
550191586339128906,"SunnySide Loft- Close to Town, Relaxing, Cozy",207773925,Lisa,Other neighborhoods,Green Lake,47.68976,-122.3311,Entire home/apt,79,1,6,2022-02-26,4.09,3,23,6,STR-OPLI-20-000448
550673658296009457,"Cozy City Center Condo (Parking Pass, Gym, Pets)",432371701,Rae,Central Area,Atlantic,47.60073,-122.31584,Entire home/apt,139,1,2,2022-03-12,2,1,122,2,STR-OPLI-19-001303
550961350826484150,Pigeon Point House. Unique Modern Entire Townhouse,241584087,Brian And Anh,Delridge,North Delridge,47.56874,-122.36149,Entire home/apt,121,1,6,2022-03-09,3.60,4,161,6,STR-OPLI-22-000084
551396181808421023,Mountain views family friendly gem,124789542,David,Queen Anne,North Queen Anne,47.64929554991547,-122.36759105391194,Entire home/apt,227,1,1,2022-02-20,0.94,1,9,1,STR-OPLI-22-000254
551700467209533250,Lovely home in North Seattle,63728784,Moses,Other neighborhoods,Broadview,47.72327118264565,-122.3588344307719,Entire home/apt,168,4,0,,,1,18,0,STR-OPLI-22-000396
551708532686154187,Cozy Bedroom with Bathroom and Patio (All Private),41551465,Aman,Central Area,Leschi,47.608392238441176,-122.28569698000388,Private room,80,1,1,2022-03-01,1,1,64,1,STR-OPLI-22-000298
552055150503396513,"Charming Capitol Hill 2BR w/ BBQ & Gym, close to schools, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.614841,-122.324165,Entire home/apt,227,31,0,,,234,357,0,
552062700134849484,"Chic Capitol Hill 2BR w/ Gym & Lounge, close to SU & SCC, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.61484,-122.32417,Entire home/apt,254,31,0,,,234,297,0,
552125777400821231,Ravenna/UW/Greenlake Charmer (Basement Queen Bed3),125158710,Mingxia,Other neighborhoods,Roosevelt,47.67364,-122.31883,Private room,42,2,1,2022-03-14,1,6,310,1,STR-OPLI-22-000074
552136095942125068,"Historic home with free WiFi, private washer/dryer, & desk workspace",104834083,Vacasa Washington,Queen Anne,East Queen Anne,47.63602692375581,-122.34954000690688,Entire home/apt,391,2,1,2022-03-18,1,34,349,1,STR-OPLI-22-000007
552273074454381273,Ravenna/UW/Greenlake Charmer (Basement Queen Bed1),125158710,Mingxia,University District,University District,47.67223,-122.31894,Private room,42,2,1,2022-02-07,0.67,6,254,1,STR-OPLI-22-000074
552392722427839311,Beautiful Pike Place Loft w/ Views of Great Wheel,183583319,Alex,Downtown,Central Business District,47.60655,-122.34113,Entire home/apt,156,2,13,2022-03-17,8.67,4,46,13,STR-OPLI-20-000370
552457501547207533,Dazzling 2BR Penthouse in the Heart of Seattle!,80333752,Ashley & Mike,Downtown,Belltown,47.61585,-122.34647,Entire home/apt,238,2,4,2022-03-02,2.93,18,161,4,STR-OPLI-21-000491
552729624216106644,Stay in Vintage Studio Near Belltown,107456887,Melissa,Downtown,Belltown,47.61838,-122.34742,Entire home/apt,127,1,7,2022-03-16,7,4,345,7,STR-OPLI-19-003406
552899901492678718,Delightful 2-bed tiny house in Lake City,328889,Rob,Lake City,Cedar Park,47.71815406183597,-122.28646074912248,Entire home/apt,55,1,0,,,1,289,0,str-opli-22-000252
552931483276444551,Ravenna/UW/Greenlake Private Room with Queen bed,125158710,Mingxia,University District,University District,47.67192,-122.31909,Private room,50,2,3,2022-03-21,3,6,341,3,STR-OPLI-22-000074
